ticket_id,timestamp,date,week,month,vertical,contact_reason,channel,market,resolution,handle_time_min,csat_score,first_contact_resolution,repeat_contact
CRM-001970,2025-01-23 16:05:18,2025-01-23,4,2025-01,Food,Late delivery,In-App Chat,Pakistan,Resolved - Explanation,3.6,5,1,0
CRM-003312,2025-01-23 16:23:36,2025-01-23,4,2025-01,Pay,Failed top-up,In-App Chat,Jordan,Resolved - Explanation,3.2,4,1,1
CRM-001483,2025-01-23 16:29:23,2025-01-23,4,2025-01,Ride,App crash during ride,In-App Chat,KSA,Escalated,13.3,3,0,1
CRM-004085,2025-01-23 16:38:13,2025-01-23,4,2025-01,Food,Overcharged,In-App Chat,Pakistan,Resolved - Explanation,4.6,2,1,0
CRM-003219,2025-01-23 16:47:40,2025-01-23,4,2025-01,Pay,Wallet balance mismatch,In-App Chat,UAE,Resolved - Explanation,4.5,3,1,0
CRM-001263,2025-01-23 19:01:02,2025-01-23,4,2025-01,Food,Refund not processed,In-App Chat,Pakistan,Resolved - Coupon,3.9,3,1,0
CRM-004499,2025-01-23 19:13:56,2025-01-23,4,2025-01,Quik,Order cancelled by store,Phone,Egypt,Resolved - Refund,12.1,4,1,1
CRM-004963,2025-01-23 21:28:22,2025-01-23,4,2025-01,Pay,Cashback not credited,In-App Chat,UAE,Escalated,8.6,3,0,0
CRM-003763,2025-01-23 23:25:57,2025-01-23,4,2025-01,Pay,Failed top-up,Phone,UAE,Resolved - Refund,9.0,4,1,0
CRM-004389,2025-01-24 06:09:29,2025-01-24,4,2025-01,Quik,Expired product delivered,Email,Jordan,Resolved - Refund,20.9,4,1,0
CRM-000297,2025-01-24 07:11:55,2025-01-24,4,2025-01,Quik,Substituted item not accepted,Email,UAE,Resolved - Refund,26.8,3,1,0
CRM-003478,2025-01-24 07:17:37,2025-01-24,4,2025-01,Food,Late delivery,In-App Chat,UAE,Resolved - Explanation,6.9,4,1,0
CRM-003155,2025-01-24 07:42:36,2025-01-24,4,2025-01,Ride,Promo code not applied,Social Media,UAE,Resolved - Coupon,16.4,1,1,0
CRM-000358,2025-01-24 08:32:06,2025-01-24,4,2025-01,Food,Restaurant closed,In-App Chat,Jordan,Pending - Follow-up,4.6,4,0,1
CRM-001523,2025-01-24 08:54:12,2025-01-24,4,2025-01,Pay,Bill payment error,Social Media,UAE,Resolved - Coupon,15.5,2,1,0
CRM-002567,2025-01-24 09:02:25,2025-01-24,4,2025-01,Food,Missing items,Social Media,UAE,Resolved - Explanation,13.3,4,1,0
CRM-004361,2025-01-24 09:02:50,2025-01-24,4,2025-01,Ride,Route deviation,In-App Chat,KSA,Resolved - Coupon,5.9,5,1,0
CRM-001362,2025-01-24 09:17:41,2025-01-24,4,2025-01,Ride,Route deviation,Phone,UAE,Pending - Follow-up,10.5,4,0,1
CRM-003157,2025-01-24 09:22:48,2025-01-24,4,2025-01,Food,Cold food,In-App Chat,UAE,Resolved - Explanation,6.3,5,1,0
CRM-002489,2025-01-24 09:41:53,2025-01-24,4,2025-01,Quik,Wrong address delivery,Social Media,Jordan,Resolved - Coupon,8.1,3,1,0
CRM-004388,2025-01-24 10:00:05,2025-01-24,4,2025-01,Ride,Driver no-show,Email,Pakistan,Auto-resolved,0.3,5,1,0
CRM-001123,2025-01-24 11:09:35,2025-01-24,4,2025-01,Quik,Missing items,In-App Chat,KSA,Resolved - Explanation,5.0,4,1,0
CRM-003984,2025-01-24 11:38:20,2025-01-24,4,2025-01,Pay,Transfer failed,Phone,UAE,Escalated,15.4,5,0,0
CRM-002516,2025-01-24 12:17:43,2025-01-24,4,2025-01,Food,Late delivery,Phone,UAE,Resolved - Refund,6.1,4,1,0
CRM-002352,2025-01-24 13:42:36,2025-01-24,4,2025-01,Ride,Lost item,In-App Chat,Egypt,Escalated,8.0,3,0,0
CRM-003975,2025-01-24 14:14:57,2025-01-24,4,2025-01,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Explanation,6.3,4,1,0
CRM-001892,2025-01-24 15:01:59,2025-01-24,4,2025-01,Food,Cold food,In-App Chat,UAE,Resolved - Explanation,4.0,3,1,0
CRM-002928,2025-01-24 15:23:01,2025-01-24,4,2025-01,Quik,Substituted item not accepted,Email,UAE,Resolved - Refund,15.9,1,1,0
CRM-002576,2025-01-24 16:47:51,2025-01-24,4,2025-01,Food,Wrong items delivered,In-App Chat,KSA,Resolved - Explanation,6.6,3,1,0
CRM-003388,2025-01-24 17:23:04,2025-01-24,4,2025-01,Quik,Substituted item not accepted,In-App Chat,Egypt,Resolved - Refund,3.6,5,1,0
CRM-003159,2025-01-24 17:47:43,2025-01-24,4,2025-01,Quik,Wrong address delivery,Phone,KSA,Resolved - Coupon,11.0,5,1,0
CRM-004025,2025-01-24 18:34:10,2025-01-24,4,2025-01,Quik,Damaged packaging,In-App Chat,Egypt,Escalated,4.8,3,0,0
CRM-002384,2025-01-24 18:45:08,2025-01-24,4,2025-01,Quik,Substituted item not accepted,In-App Chat,KSA,Auto-resolved,0.8,4,1,0
CRM-001677,2025-01-24 18:46:29,2025-01-24,4,2025-01,Food,Cold food,Email,UAE,Pending - Follow-up,22.4,4,0,0
CRM-002806,2025-01-24 20:40:08,2025-01-24,4,2025-01,Pay,Cashback not credited,In-App Chat,UAE,Resolved - Refund,5.5,2,1,0
CRM-004798,2025-01-25 04:52:38,2025-01-25,4,2025-01,Ride,Driver no-show,Social Media,Egypt,Escalated,44.6,3,0,0
CRM-000953,2025-01-25 06:31:42,2025-01-25,4,2025-01,Food,Restaurant closed,Email,UAE,Escalated,60.5,4,0,0
CRM-002081,2025-01-25 08:11:34,2025-01-25,4,2025-01,Ride,Lost item,In-App Chat,KSA,Resolved - Refund,4.6,1,1,0
CRM-001234,2025-01-25 08:35:57,2025-01-25,4,2025-01,Pay,Bill payment error,In-App Chat,Jordan,Auto-resolved,1.2,4,1,1
CRM-000636,2025-01-25 08:58:51,2025-01-25,4,2025-01,Food,Wrong items delivered,In-App Chat,UAE,Auto-resolved,0.5,5,1,1
CRM-000484,2025-01-25 09:21:51,2025-01-25,4,2025-01,Food,Cold food,Email,UAE,Resolved - Refund,19.7,4,1,1
CRM-004178,2025-01-25 10:09:05,2025-01-25,4,2025-01,Pay,Wallet balance mismatch,Phone,UAE,Auto-resolved,0.9,4,1,0
CRM-000898,2025-01-25 10:11:09,2025-01-25,4,2025-01,Ride,Promo code not applied,In-App Chat,Pakistan,Resolved - Coupon,6.5,4,1,0
CRM-000386,2025-01-25 13:16:30,2025-01-25,4,2025-01,Food,Missing items,Phone,Pakistan,Resolved - Explanation,9.5,1,1,0
CRM-002247,2025-01-25 14:02:14,2025-01-25,4,2025-01,Food,Order never arrived,In-App Chat,KSA,Resolved - Coupon,5.6,2,1,0
CRM-004281,2025-01-25 14:06:50,2025-01-25,4,2025-01,Ride,Driver no-show,In-App Chat,Pakistan,Escalated,12.8,3,0,0
CRM-004978,2025-01-25 15:10:46,2025-01-25,4,2025-01,Pay,Cashback not credited,Phone,Jordan,Resolved - Refund,7.7,5,1,0
CRM-003855,2025-01-25 16:01:57,2025-01-25,4,2025-01,Food,Cold food,Phone,UAE,Resolved - Explanation,9.6,3,1,0
CRM-003490,2025-01-25 16:13:47,2025-01-25,4,2025-01,Quik,Order cancelled by store,In-App Chat,Egypt,Resolved - Explanation,4.2,4,1,0
CRM-004874,2025-01-25 16:17:16,2025-01-25,4,2025-01,Pay,Bill payment error,In-App Chat,Jordan,Resolved - Coupon,3.3,3,1,0
CRM-003701,2025-01-25 16:22:37,2025-01-25,4,2025-01,Food,Late delivery,Phone,UAE,Resolved - Refund,11.5,2,1,0
CRM-004620,2025-01-25 16:48:36,2025-01-25,4,2025-01,Food,Order never arrived,In-App Chat,Jordan,Resolved - Coupon,3.1,3,1,0
CRM-004116,2025-01-25 17:57:00,2025-01-25,4,2025-01,Ride,Lost item,In-App Chat,KSA,Auto-resolved,1.2,2,1,0
CRM-004815,2025-01-25 18:04:48,2025-01-25,4,2025-01,Food,Restaurant closed,In-App Chat,Jordan,Resolved - Coupon,2.4,4,1,0
CRM-004738,2025-01-25 18:31:14,2025-01-25,4,2025-01,Pay,Failed top-up,In-App Chat,KSA,Auto-resolved,1.3,4,1,0
CRM-002497,2025-01-25 19:04:58,2025-01-25,4,2025-01,Food,Cold food,In-App Chat,KSA,Resolved - Explanation,2.7,3,1,0
CRM-003508,2025-01-25 19:10:09,2025-01-25,4,2025-01,Pay,Failed top-up,Social Media,Jordan,Resolved - Coupon,8.2,3,1,0
CRM-003270,2025-01-25 19:15:40,2025-01-25,4,2025-01,Quik,Expired product delivered,Phone,Egypt,Pending - Follow-up,9.6,3,0,0
CRM-002148,2025-01-25 19:27:36,2025-01-25,4,2025-01,Food,Overcharged,In-App Chat,Jordan,Resolved - Refund,5.7,5,1,0
CRM-000403,2025-01-25 20:07:55,2025-01-25,4,2025-01,Food,Overcharged,In-App Chat,Jordan,Escalated,11.5,5,0,0
CRM-004283,2025-01-25 21:34:04,2025-01-25,4,2025-01,Food,Cold food,Phone,Jordan,Resolved - Refund,8.1,5,1,0
CRM-002178,2025-01-25 23:34:04,2025-01-25,4,2025-01,Food,Overcharged,Phone,Egypt,Auto-resolved,1.3,5,1,0
CRM-001069,2025-01-26 01:59:24,2025-01-26,4,2025-01,Food,Cold food,Email,Pakistan,Auto-resolved,0.4,3,1,0
CRM-004505,2025-01-26 02:36:44,2025-01-26,4,2025-01,Ride,Route deviation,Social Media,Egypt,Resolved - Refund,12.6,4,1,0
CRM-003942,2025-01-26 04:07:45,2025-01-26,4,2025-01,Food,Overcharged,In-App Chat,UAE,Resolved - Refund,7.0,4,1,0
CRM-001947,2025-01-26 06:06:22,2025-01-26,4,2025-01,Food,Cold food,In-App Chat,KSA,Resolved - Coupon,6.0,5,1,0
CRM-000701,2025-01-26 07:53:43,2025-01-26,4,2025-01,Quik,Missing items,Phone,Pakistan,Escalated,27.4,1,0,0
CRM-002752,2025-01-26 08:05:52,2025-01-26,4,2025-01,Quik,Wrong address delivery,Phone,UAE,Auto-resolved,0.6,4,1,0
CRM-004016,2025-01-26 08:09:17,2025-01-26,4,2025-01,Quik,Late delivery,In-App Chat,UAE,Auto-resolved,1.4,4,1,0
CRM-000722,2025-01-26 08:39:27,2025-01-26,4,2025-01,Quik,Substituted item not accepted,In-App Chat,UAE,Escalated,15.5,3,0,0
CRM-004014,2025-01-26 08:41:00,2025-01-26,4,2025-01,Quik,Damaged packaging,Phone,UAE,Auto-resolved,1.2,4,1,0
CRM-003400,2025-01-26 09:29:33,2025-01-26,4,2025-01,Food,Late delivery,In-App Chat,UAE,Resolved - Coupon,6.2,5,1,0
CRM-000274,2025-01-26 09:52:26,2025-01-26,4,2025-01,Pay,Unauthorized transaction,In-App Chat,Egypt,Escalated,8.4,4,0,0
CRM-002685,2025-01-26 10:44:05,2025-01-26,4,2025-01,Quik,Late delivery,Email,KSA,Escalated,66.2,4,0,0
CRM-000655,2025-01-26 10:45:38,2025-01-26,4,2025-01,Ride,Cancellation fee dispute,In-App Chat,UAE,Resolved - Explanation,3.9,5,1,0
CRM-004512,2025-01-26 11:22:33,2025-01-26,4,2025-01,Food,Restaurant closed,Email,KSA,Auto-resolved,0.6,5,1,0
CRM-003500,2025-01-26 11:35:42,2025-01-26,4,2025-01,Ride,Route deviation,Social Media,UAE,Resolved - Refund,17.7,4,1,0
CRM-002772,2025-01-26 11:58:47,2025-01-26,4,2025-01,Ride,Safety concern,Email,Pakistan,Resolved - Explanation,10.7,4,1,0
CRM-001154,2025-01-26 13:44:23,2025-01-26,4,2025-01,Ride,Route deviation,Email,Egypt,Resolved - Explanation,15.6,4,1,1
CRM-001019,2025-01-26 14:08:54,2025-01-26,4,2025-01,Ride,Safety concern,In-App Chat,Egypt,Auto-resolved,0.8,5,1,0
CRM-001659,2025-01-26 14:28:44,2025-01-26,4,2025-01,Ride,Driver no-show,In-App Chat,KSA,Resolved - Refund,4.2,2,1,1
CRM-004918,2025-01-26 15:30:12,2025-01-26,4,2025-01,Food,Restaurant closed,In-App Chat,KSA,Resolved - Refund,2.6,3,1,0
CRM-000799,2025-01-26 15:32:37,2025-01-26,4,2025-01,Pay,Failed top-up,In-App Chat,UAE,Resolved - Refund,6.0,4,1,0
CRM-000115,2025-01-26 15:57:10,2025-01-26,4,2025-01,Food,Order never arrived,Phone,Jordan,Resolved - Coupon,5.5,3,1,0
CRM-002102,2025-01-26 16:53:38,2025-01-26,4,2025-01,Quik,Late delivery,Social Media,KSA,Resolved - Refund,10.4,5,1,0
CRM-000252,2025-01-26 18:22:59,2025-01-26,4,2025-01,Ride,Safety concern,In-App Chat,Jordan,Resolved - Refund,7.2,3,1,0
CRM-004007,2025-01-26 20:08:47,2025-01-26,4,2025-01,Ride,App crash during ride,Email,Pakistan,Resolved - Refund,12.9,3,1,0
CRM-002579,2025-01-26 21:02:36,2025-01-26,4,2025-01,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Refund,6.1,3,1,0
CRM-002375,2025-01-26 21:25:46,2025-01-26,4,2025-01,Quik,Substituted item not accepted,Email,UAE,Resolved - Refund,12.0,4,1,0
CRM-000191,2025-01-26 23:31:14,2025-01-26,4,2025-01,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Explanation,6.1,1,1,0
CRM-003087,2025-01-26 23:58:45,2025-01-26,4,2025-01,Food,Refund not processed,In-App Chat,KSA,Resolved - Refund,2.6,4,1,0
CRM-002960,2025-01-27 02:08:33,2025-01-27,5,2025-01,Food,Overcharged,Email,UAE,Auto-resolved,0.4,5,1,0
CRM-004761,2025-01-27 05:54:43,2025-01-27,5,2025-01,Quik,Expired product delivered,In-App Chat,Egypt,Resolved - Explanation,3.5,4,1,1
CRM-004810,2025-01-27 07:19:40,2025-01-27,5,2025-01,Ride,Promo code not applied,Phone,Pakistan,Resolved - Refund,12.1,4,1,0
CRM-002005,2025-01-27 08:06:06,2025-01-27,5,2025-01,Food,Missing items,Email,KSA,Resolved - Refund,26.7,5,1,0
CRM-003693,2025-01-27 08:33:06,2025-01-27,5,2025-01,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Explanation,5.4,3,1,0
CRM-001752,2025-01-27 08:47:56,2025-01-27,5,2025-01,Pay,Unauthorized transaction,Email,Jordan,Resolved - Explanation,22.8,1,1,0
CRM-001379,2025-01-27 09:25:11,2025-01-27,5,2025-01,Ride,Promo code not applied,Email,KSA,Escalated,51.1,5,0,0
CRM-000097,2025-01-27 09:27:54,2025-01-27,5,2025-01,Food,Missing items,In-App Chat,KSA,Resolved - Explanation,5.1,2,1,0
CRM-000980,2025-01-27 09:30:13,2025-01-27,5,2025-01,Ride,Lost item,Email,Pakistan,Resolved - Coupon,15.6,4,1,0
CRM-004196,2025-01-27 10:21:07,2025-01-27,5,2025-01,Quik,Missing items,In-App Chat,KSA,Escalated,4.7,5,0,0
CRM-004812,2025-01-27 10:25:04,2025-01-27,5,2025-01,Ride,Promo code not applied,Phone,Egypt,Pending - Follow-up,11.6,3,0,0
CRM-003040,2025-01-27 10:26:31,2025-01-27,5,2025-01,Quik,Missing items,Email,KSA,Resolved - Refund,24.6,2,1,0
CRM-001293,2025-01-27 10:36:11,2025-01-27,5,2025-01,Quik,Late delivery,Phone,UAE,Resolved - Explanation,12.5,4,1,1
CRM-001550,2025-01-27 10:54:33,2025-01-27,5,2025-01,Pay,Bill payment error,In-App Chat,UAE,Auto-resolved,1.3,5,1,0
CRM-001037,2025-01-27 11:00:06,2025-01-27,5,2025-01,Pay,Wallet balance mismatch,Email,Pakistan,Resolved - Coupon,14.9,4,1,0
CRM-000295,2025-01-27 11:26:18,2025-01-27,5,2025-01,Food,Wrong items delivered,In-App Chat,Jordan,Resolved - Coupon,6.1,5,1,0
CRM-000808,2025-01-27 11:31:50,2025-01-27,5,2025-01,Ride,Wrong fare charged,In-App Chat,UAE,Resolved - Refund,4.8,3,1,0
CRM-002476,2025-01-27 11:41:29,2025-01-27,5,2025-01,Ride,Promo code not applied,Social Media,KSA,Resolved - Explanation,13.0,4,1,0
CRM-000669,2025-01-27 12:21:47,2025-01-27,5,2025-01,Food,Restaurant closed,In-App Chat,UAE,Resolved - Refund,2.5,4,1,0
CRM-002453,2025-01-27 12:24:00,2025-01-27,5,2025-01,Quik,Expired product delivered,Social Media,Jordan,Resolved - Explanation,14.2,4,1,0
CRM-004427,2025-01-27 12:44:05,2025-01-27,5,2025-01,Ride,Route deviation,Social Media,Jordan,Resolved - Explanation,11.7,4,1,0
CRM-002109,2025-01-27 13:53:16,2025-01-27,5,2025-01,Food,Overcharged,Phone,UAE,Resolved - Explanation,7.7,5,1,0
CRM-002333,2025-01-27 14:07:54,2025-01-27,5,2025-01,Pay,Cashback not credited,In-App Chat,Jordan,Resolved - Refund,2.7,4,1,1
CRM-001647,2025-01-27 14:36:51,2025-01-27,5,2025-01,Ride,Lost item,Phone,KSA,Resolved - Coupon,9.2,5,1,0
CRM-003782,2025-01-27 14:50:21,2025-01-27,5,2025-01,Food,Missing items,Phone,UAE,Resolved - Refund,6.6,4,1,0
CRM-000875,2025-01-27 17:13:07,2025-01-27,5,2025-01,Ride,App crash during ride,Email,Pakistan,Resolved - Refund,11.5,5,1,0
CRM-003227,2025-01-27 17:28:18,2025-01-27,5,2025-01,Quik,Expired product delivered,In-App Chat,KSA,Resolved - Refund,6.6,2,1,0
CRM-003271,2025-01-27 17:28:47,2025-01-27,5,2025-01,Quik,Substituted item not accepted,Social Media,KSA,Resolved - Refund,11.8,4,1,0
CRM-000524,2025-01-27 17:51:07,2025-01-27,5,2025-01,Ride,Safety concern,Email,Jordan,Resolved - Coupon,26.1,5,1,0
CRM-001906,2025-01-27 17:52:59,2025-01-27,5,2025-01,Quik,Expired product delivered,Social Media,Jordan,Resolved - Refund,12.4,4,1,0
CRM-004578,2025-01-27 18:11:56,2025-01-27,5,2025-01,Food,Missing items,In-App Chat,UAE,Resolved - Explanation,3.8,3,1,0
CRM-000383,2025-01-27 18:23:29,2025-01-27,5,2025-01,Ride,Route deviation,Email,Pakistan,Resolved - Refund,17.9,3,1,0
CRM-000869,2025-01-27 18:34:38,2025-01-27,5,2025-01,Ride,Safety concern,Phone,KSA,Escalated,13.0,2,0,0
CRM-004891,2025-01-27 18:47:38,2025-01-27,5,2025-01,Food,Order never arrived,Email,Pakistan,Resolved - Explanation,10.4,4,1,0
CRM-000472,2025-01-27 19:38:40,2025-01-27,5,2025-01,Quik,Missing items,In-App Chat,UAE,Resolved - Refund,2.8,5,1,0
CRM-001616,2025-01-27 20:49:30,2025-01-27,5,2025-01,Ride,Driver no-show,In-App Chat,UAE,Auto-resolved,0.4,2,1,0
CRM-000125,2025-01-27 22:30:40,2025-01-27,5,2025-01,Quik,Wrong address delivery,Email,UAE,Resolved - Explanation,20.6,5,1,0
CRM-000214,2025-01-27 23:49:51,2025-01-27,5,2025-01,Quik,Wrong address delivery,Email,UAE,Resolved - Explanation,15.3,5,1,0
CRM-002536,2025-01-28 02:02:51,2025-01-28,5,2025-01,Quik,Substituted item not accepted,Email,UAE,Resolved - Explanation,24.0,4,1,0
CRM-004921,2025-01-28 05:19:32,2025-01-28,5,2025-01,Food,Restaurant closed,Phone,KSA,Resolved - Explanation,11.5,4,1,0
CRM-004647,2025-01-28 07:22:41,2025-01-28,5,2025-01,Ride,Wrong fare charged,In-App Chat,UAE,Pending - Follow-up,5.2,4,0,0
CRM-002791,2025-01-28 09:15:37,2025-01-28,5,2025-01,Quik,Damaged packaging,Phone,UAE,Resolved - Refund,7.2,3,1,0
CRM-000476,2025-01-28 09:28:01,2025-01-28,5,2025-01,Ride,App crash during ride,In-App Chat,Pakistan,Resolved - Coupon,2.9,2,1,0
CRM-002088,2025-01-28 10:01:47,2025-01-28,5,2025-01,Ride,Route deviation,Phone,Pakistan,Resolved - Explanation,9.3,2,1,0
CRM-004004,2025-01-28 10:19:26,2025-01-28,5,2025-01,Food,Restaurant closed,In-App Chat,Pakistan,Pending - Follow-up,6.3,3,0,0
CRM-000757,2025-01-28 10:37:40,2025-01-28,5,2025-01,Quik,Wrong address delivery,In-App Chat,Pakistan,Resolved - Coupon,5.0,5,1,0
CRM-003361,2025-01-28 11:35:01,2025-01-28,5,2025-01,Quik,Expired product delivered,Phone,KSA,Resolved - Explanation,8.9,5,1,0
CRM-004912,2025-01-28 11:41:33,2025-01-28,5,2025-01,Ride,Route deviation,Social Media,Pakistan,Escalated,12.4,4,0,0
CRM-002037,2025-01-28 13:15:12,2025-01-28,5,2025-01,Food,Late delivery,In-App Chat,KSA,Resolved - Explanation,2.6,4,1,0
CRM-002811,2025-01-28 13:44:13,2025-01-28,5,2025-01,Ride,Lost item,Social Media,UAE,Resolved - Refund,12.7,4,1,0
CRM-001144,2025-01-28 13:58:04,2025-01-28,5,2025-01,Ride,Promo code not applied,In-App Chat,Pakistan,Resolved - Coupon,6.7,5,1,0
CRM-003613,2025-01-28 14:24:19,2025-01-28,5,2025-01,Ride,Cancellation fee dispute,Email,KSA,Resolved - Refund,13.3,1,1,1
CRM-004101,2025-01-28 14:32:37,2025-01-28,5,2025-01,Food,Missing items,Phone,Pakistan,Resolved - Coupon,9.1,4,1,0
CRM-000032,2025-01-28 17:00:33,2025-01-28,5,2025-01,Food,Restaurant closed,Email,KSA,Resolved - Explanation,15.9,4,1,0
CRM-002496,2025-01-28 17:44:13,2025-01-28,5,2025-01,Quik,Order cancelled by store,Phone,KSA,Auto-resolved,0.4,3,1,0
CRM-001669,2025-01-28 17:46:38,2025-01-28,5,2025-01,Food,Wrong items delivered,In-App Chat,Egypt,Escalated,7.8,5,0,0
CRM-003571,2025-01-28 18:01:19,2025-01-28,5,2025-01,Quik,Expired product delivered,In-App Chat,KSA,Resolved - Coupon,2.4,5,1,0
CRM-000038,2025-01-28 18:42:33,2025-01-28,5,2025-01,Quik,Expired product delivered,In-App Chat,Egypt,Resolved - Refund,3.6,5,1,0
CRM-004186,2025-01-28 19:18:17,2025-01-28,5,2025-01,Quik,Damaged packaging,Social Media,Jordan,Auto-resolved,1.0,5,1,0
CRM-002082,2025-01-28 19:23:27,2025-01-28,5,2025-01,Food,Missing items,In-App Chat,UAE,Auto-resolved,1.3,5,1,0
CRM-003443,2025-01-28 21:56:36,2025-01-28,5,2025-01,Quik,Missing items,In-App Chat,UAE,Escalated,8.1,4,0,0
CRM-004925,2025-01-28 23:43:38,2025-01-28,5,2025-01,Food,Cold food,In-App Chat,KSA,Resolved - Refund,4.9,2,1,0
CRM-003326,2025-01-29 02:05:23,2025-01-29,5,2025-01,Ride,Cancellation fee dispute,Email,Jordan,Pending - Follow-up,11.4,3,0,0
CRM-001572,2025-01-29 02:54:18,2025-01-29,5,2025-01,Food,Cold food,In-App Chat,Egypt,Resolved - Coupon,3.6,4,1,0
CRM-003291,2025-01-29 07:14:04,2025-01-29,5,2025-01,Food,Cold food,In-App Chat,Pakistan,Resolved - Coupon,6.3,3,1,1
CRM-000527,2025-01-29 07:16:02,2025-01-29,5,2025-01,Ride,Promo code not applied,Email,UAE,Auto-resolved,1.2,4,1,1
CRM-003213,2025-01-29 07:25:26,2025-01-29,5,2025-01,Quik,Substituted item not accepted,Phone,KSA,Resolved - Refund,11.1,5,1,0
CRM-000554,2025-01-29 07:51:20,2025-01-29,5,2025-01,Food,Wrong items delivered,Phone,Jordan,Pending - Follow-up,6.3,5,0,0
CRM-004903,2025-01-29 08:16:01,2025-01-29,5,2025-01,Quik,Wrong address delivery,Phone,KSA,Resolved - Explanation,10.4,5,1,0
CRM-001027,2025-01-29 08:52:56,2025-01-29,5,2025-01,Ride,Lost item,In-App Chat,KSA,Resolved - Coupon,6.9,5,1,0
CRM-002705,2025-01-29 09:05:11,2025-01-29,5,2025-01,Ride,Promo code not applied,In-App Chat,Jordan,Auto-resolved,0.4,4,1,0
CRM-002648,2025-01-29 09:12:15,2025-01-29,5,2025-01,Quik,Damaged packaging,In-App Chat,KSA,Resolved - Refund,6.6,4,1,0
CRM-002708,2025-01-29 10:04:49,2025-01-29,5,2025-01,Ride,Cancellation fee dispute,Social Media,Jordan,Pending - Follow-up,12.6,1,0,0
CRM-002776,2025-01-29 10:28:47,2025-01-29,5,2025-01,Ride,Wrong fare charged,In-App Chat,Jordan,Escalated,12.7,3,0,0
CRM-000541,2025-01-29 13:24:39,2025-01-29,5,2025-01,Food,Refund not processed,Phone,Pakistan,Resolved - Explanation,11.4,4,1,0
CRM-004275,2025-01-29 13:33:49,2025-01-29,5,2025-01,Quik,Late delivery,In-App Chat,KSA,Resolved - Coupon,4.4,3,1,0
CRM-003866,2025-01-29 14:58:12,2025-01-29,5,2025-01,Food,Restaurant closed,Email,Jordan,Auto-resolved,0.8,5,1,0
CRM-001708,2025-01-29 15:48:37,2025-01-29,5,2025-01,Pay,Failed top-up,In-App Chat,Pakistan,Escalated,14.1,2,0,0
CRM-001588,2025-01-29 16:32:44,2025-01-29,5,2025-01,Ride,Promo code not applied,In-App Chat,Pakistan,Resolved - Coupon,5.3,4,1,0
CRM-004543,2025-01-29 16:52:19,2025-01-29,5,2025-01,Ride,Safety concern,In-App Chat,Pakistan,Pending - Follow-up,6.5,2,0,0
CRM-004449,2025-01-29 17:24:20,2025-01-29,5,2025-01,Quik,Wrong address delivery,Phone,KSA,Resolved - Coupon,9.2,5,1,0
CRM-002010,2025-01-29 17:39:28,2025-01-29,5,2025-01,Ride,Driver no-show,Email,Pakistan,Escalated,31.4,5,0,0
CRM-002337,2025-01-29 18:42:36,2025-01-29,5,2025-01,Pay,Failed top-up,Phone,KSA,Resolved - Coupon,5.2,3,1,0
CRM-000271,2025-01-29 19:56:22,2025-01-29,5,2025-01,Food,Cold food,Phone,Pakistan,Resolved - Refund,5.1,5,1,0
CRM-001435,2025-01-29 19:59:03,2025-01-29,5,2025-01,Pay,Cashback not credited,Phone,UAE,Resolved - Refund,11.6,3,1,0
CRM-000009,2025-01-29 21:55:00,2025-01-29,5,2025-01,Ride,Route deviation,Email,KSA,Auto-resolved,0.6,5,1,0
CRM-001240,2025-01-29 22:24:42,2025-01-29,5,2025-01,Quik,Substituted item not accepted,In-App Chat,KSA,Resolved - Refund,5.5,2,1,0
CRM-002232,2025-01-29 23:50:27,2025-01-29,5,2025-01,Quik,Missing items,Phone,Jordan,Escalated,22.4,4,0,0
CRM-000923,2025-01-30 07:18:46,2025-01-30,5,2025-01,Ride,App crash during ride,Phone,Pakistan,Resolved - Refund,11.5,4,1,1
CRM-002669,2025-01-30 09:21:01,2025-01-30,5,2025-01,Pay,Wallet balance mismatch,Email,KSA,Auto-resolved,0.5,4,1,0
CRM-000492,2025-01-30 10:06:15,2025-01-30,5,2025-01,Ride,Safety concern,Email,Pakistan,Resolved - Refund,21.2,3,1,0
CRM-003186,2025-01-30 10:11:18,2025-01-30,5,2025-01,Food,Late delivery,In-App Chat,KSA,Auto-resolved,1.1,2,1,0
CRM-002606,2025-01-30 11:35:47,2025-01-30,5,2025-01,Ride,Promo code not applied,Social Media,Pakistan,Resolved - Coupon,10.0,5,1,0
CRM-000094,2025-01-30 11:46:06,2025-01-30,5,2025-01,Pay,Cashback not credited,Email,Pakistan,Resolved - Explanation,25.0,4,1,0
CRM-001380,2025-01-30 13:13:07,2025-01-30,5,2025-01,Quik,Substituted item not accepted,In-App Chat,KSA,Escalated,11.4,4,0,0
CRM-000591,2025-01-30 13:37:58,2025-01-30,5,2025-01,Food,Restaurant closed,In-App Chat,KSA,Auto-resolved,1.1,4,1,0
CRM-001955,2025-01-30 13:42:26,2025-01-30,5,2025-01,Food,Missing items,Phone,UAE,Escalated,9.9,3,0,0
CRM-001317,2025-01-30 13:44:37,2025-01-30,5,2025-01,Quik,Expired product delivered,Phone,Egypt,Resolved - Explanation,9.0,4,1,0
